episode_reward,moving_avg
-52.95203369855881,-50.73849215209484
-54.36535516381264,-51.0139878064394
-43.89196941256523,-51.94686194658279
-53.30493026971817,-51.8912361830473
-33.309405133128166,-50.029144479334356
-53.90402936935425,-47.27706567198038
-56.4562763273716,-49.32474941164255
-35.72671376168728,-47.396400961279866
-40.40209397673607,-45.997707721591
-29.061857432127,-45.33746645450592
-35.68026311695576,-43.610289396345614
-43.779861986637115,-42.551740078628065
-47.295887887477875,-42.892131926119326
-30.37731821835041,-40.59937072098255
-25.49594932794571,-39.81802514046431
-48.450433135032654,-39.272665517032145
-47.313537269830704,-38.35839161127806
-31.821440368890762,-37.96786427199841
-51.648656368255615,-39.09252051115036
-33.007835909724236,-39.48711835891008
-48.79586458206177,-40.79867850542068
-47.15027046203613,-41.135719352960585
-37.86818538606167,-40.192949102818964
-51.75927349925041,-42.331144630908966
-27.782347410917282,-42.559784439206126
-52.54184168577194,-42.968925294280055
-39.950015768408775,-42.23257314413786
-44.43514508008957,-43.49394361525774
-34.65968561172485,-41.79504653960466
-36.184469148516655,-42.11270986348391
-30.114005506038666,-40.2445239558816
-46.83878254890442,-40.213375164568426
-47.56373092532158,-41.182929718494414
-39.86012543737888,-39.99301491230726
-51.7822547852993,-42.39300564974546
-45.26520785689354,-41.66534226685762
-52.53763189911842,-42.92410387992859
-46.98140287399292,-43.178729659318925
-35.21384620666504,-43.23414571881294
-51.667087376117706,-44.78240754157305
-38.136102080345154,-45.584617199003695
-56.28566709160805,-46.52930565327406
-42.840561866760254,-46.056988747417925
-55.97342628240585,-47.66831883192062
-47.59155562520027,-47.24924891591072
-50.41378343105316,-47.764106473326684
-39.174818113446236,-46.42782509475946
-31.07629704475403,-44.83731451183557
-33.30417986214161,-44.646347877383235
-50.04569047689438,-44.4842081874609
-37.76859013736248,-44.44745699316263
-50.511524081230164,-43.87004269212484
-50.1290417611599,-44.59889068156481
-51.55585899949074,-44.157133953273295
-52.37223541736603,-44.63520193248987
-53.75971758365631,-44.969795347750185
-38.3789352029562,-44.890207056701186
-56.04969295859337,-47.38754664808512
-31.12476347386837,-47.16960500925779
-33.00848023593426,-45.46588398516178
-26.850447416305542,-44.37406971305609
-52.78119823336601,-44.601037128269674
-34.24757309257984,-43.01289026141167
-50.34046494960785,-42.89135085642338
-32.54053923487663,-40.908181238174436
-56.16033583879471,-41.14824306368828
-28.20442520081997,-40.13079206347466
-35.650820925831795,-38.0909048601985
-43.37586176395416,-39.31601468920708
-48.98324102163315,-40.91349076777696
-48.567741304636,-43.08522015661001
-51.84376564621925,-42.99147689789534
-46.726323157548904,-44.239351904392244
-52.79012110829353,-44.48431752026081
-53.82521638274193,-46.61278523504734
-39.13209192454815,-44.909960843622684
-51.24186819791794,-47.21370514333248
-51.21485233306885,-48.770108284056185
-51.80349922180176,-49.61287202984094
-50.62285700440407,-49.77683362811804
-56.46174278855324,-50.56623377650976
-36.40313249826431,-49.02217046171427
-38.14500606060028,-48.16403875201941
-57.4217112660408,-48.62719776779413
-35.01032513380051,-46.74570864289999
-43.31194354593754,-47.16369380503893
-36.58374561369419,-45.69788154661656
-47.31460702419281,-45.30785701572895
-46.31026443839073,-44.75853353738785
-56.28791901469231,-45.32503973841667
-40.95899796485901,-43.774765256047246
-28.65433767437935,-42.999885773658754
-51.912326604127884,-44.37661782801151
-52.26793614029884,-43.861240315437314
-28.025303229689598,-43.16273812502622
-41.57046763598919,-42.98859053403139
-49.110778868198395,-44.241293859481814
-51.76362916827202,-44.68619607388973
-34.59107035398483,-43.514276665449145
-48.00481668114662,-42.685966432094574
-34.58250264823437,-42.04831690043211
-46.21864214539528,-43.804747347533706
-32.33883182704449,-41.847397869825365
-34.7370270639658,-40.09430696219206
-27.960490867495537,-40.08782572597265
-49.572815984487534,-40.88806056082249
-51.74859008193016,-41.151841682195666
-34.73147512972355,-39.44862627834082
-30.007866367697716,-38.9903058797121
-53.41762462258339,-39.531586673855784
-59.35573872923851,-42.0089102819562
-39.56138554215431,-41.3431846216321
-32.500884249806404,-41.35938986390829
-51.93672722578049,-43.07935988008976
-36.07592602074146,-43.890903395414355
-35.4810678511858,-42.48172858208418
-28.60380794107914,-40.167250367999074
-50.77587711811066,-41.77169056683779
-47.2643706202507,-43.497340992093086
-50.33201837539673,-43.18878036737442
-30.940599009394646,-40.34726639539004
-32.12571640312672,-39.603699481487276
-34.872451052069664,-39.8408561617136
-29.2856262922287,-37.57574606835842
-30.88481017947197,-37.05663448423147
-31.30818271636963,-36.63934597074986
-48.70375883579254,-38.6493410602212
-54.53587135672569,-39.0253404840827
-31.66633354127407,-37.46553677618503
-30.50729264318943,-35.48306420296431
-30.995145112276077,-35.48851881325245
-33.5627516657114,-35.63222233951092
-35.10352313518524,-35.655329547822475
-31.688071876764297,-35.89557410627604
-43.976859882473946,-37.20477907657623
-45.161349788308144,-38.59009578377008
-57.22043454647064,-39.441763354837896
-34.807221338152885,-37.46889835298062
-38.45654433965683,-38.14791943281889
-56.401709616184235,-40.73736113011837
-42.909820303320885,-41.92882864922285
-32.21979641914368,-41.79453312456608
-31.597376435995102,-41.44391845464706
-53.45235455036163,-43.6203467220068
-46.804222375154495,-43.903082971274856
-30.413924485445023,-42.42834044098854
-33.71477681398392,-40.07777466773987
-32.728286534547806,-39.86988118737936
-49.06095606088638,-40.93032235950231
-31.032071694731712,-38.39335856735706
-45.62180718779564,-38.66455725580454
-49.906118750572205,-40.43318948894739
-33.96857835352421,-40.6703096807003
-29.77418141067028,-38.302492366731165
-30.186288461089134,-36.64069897532463
-49.99723780155182,-38.59903030693531
-43.149437725543976,-39.542496398091316
-45.88082990050316,-40.85775073468685
-27.051881432533264,-38.65684327185154
-32.57560482621193,-38.811196584999564
-29.251268059015274,-37.174142672121526
-32.8688113540411,-35.470411932468416
-33.337444588541985,-35.40729855597019
-29.952458888292313,-35.4251263037324
-46.43078204989433,-37.04957566261292
-53.52671191096306,-37.402523073554036
-32.84510876238346,-36.372090177237986
-56.84804195165634,-37.46881138235331
-49.1682341247797,-39.68044665157795
-50.918657064437866,-41.51475187540054
-54.720095574855804,-44.0616346269846
-50.06500378251076,-45.78125386983156
-33.738508969545364,-45.8213603079319
-48.16730797290802,-47.64284521639347
-55.44527557492256,-48.54429456889629
-52.50490775704384,-48.44211415350437
-52.78852993249893,-50.43645627051592
-37.229507461190224,-48.474602821469304
-51.740626752376556,-48.731842084228994
-38.2789371907711,-47.46787009686231
-54.56698450446129,-47.45255898982286
-35.05741845071316,-45.951800456643106
-46.05870296061039,-47.183819855749604
-52.6941933631897,-47.63650839477778
-32.0943745970726,-45.30141829699278
-54.93748715519905,-45.5446762368083
-27.89925718307495,-43.0557489618659
-30.654571890830994,-42.39825540482998
-58.40932899713516,-43.06512562930584
-51.73109120130539,-44.41034103035927
-35.02929671108723,-42.45657225102186
-30.46009811758995,-41.99684021770954
-34.773320719599724,-40.868301993608476
-39.32844531536102,-39.531727188825606
-28.89705753326416,-39.21199548244476
-43.932685285806656,-38.11151529550553
-28.82873596251011,-38.20446317344904
-49.089454382658005,-40.04795142263174
-43.3345854729414,-38.54047707021236
-46.839748084545135,-38.051342758536336
-57.6611889898777,-40.31453198641539
-28.987437337636948,-40.167265908420084
-54.42606893181801,-42.13254072964192
-32.435998886823654,-41.44329608678818
-28.061091795563698,-41.35969951301813
-32.10124014317989,-40.176554998755456
-32.092520356178284,-40.50293343812227
-55.73883891105652,-41.167871890962125
-47.6340354681015,-41.597816890478136
-29.84063409268856,-39.89790549129248
-32.372047767043114,-37.36899136900902
-54.72213193774223,-39.942460829019545
-31.517052710056305,-37.65155920684337
-56.1985724568367,-40.02781656384468
-33.0717164427042,-40.528879028558734
-50.4633452296257,-42.36508953720331
-53.29498940706253,-44.48533644229174
-42.48481994867325,-43.15993454605341
-29.613168075680733,-41.357847806811336
-36.2556136995554,-41.99934576749801
-55.576987624168396,-44.319839753210545
-51.66038843989372,-44.01366540342569
-35.97386771440506,-44.45934690386057
-49.5870423913002,-43.798193897306916
-28.804679185152054,-43.371490171551706
-38.66018867492676,-42.19117451608181
-47.53667286038399,-41.61534286141396
-37.957044050097466,-41.162565271556375
-46.68447306752205,-42.869695770740506
-46.435441851615906,-43.88767858594656
-31.40346224606037,-41.47032604813576
-52.65565684437752,-41.56985288858414
-38.69230377674103,-41.84169649481773
-29.202436178922653,-39.80323587357998
-33.84374786913395,-40.30714274197817
-31.17046019434929,-39.55816989392042
-34.904606997966766,-38.2949633076787
-48.74606567621231,-39.373865470290184
-37.701112881302834,-38.475529451668265
-39.95598675310612,-37.82758394181728
-56.007768511772156,-40.28801456838846
-28.88758686184883,-37.911207570135595
-42.09831124544144,-38.25180831700563
-29.237957552075386,-38.25536045432091
-32.55088263750076,-38.12607393115759
-44.41833274066448,-39.45086118578911
-31.722409948706627,-39.13264148086309
-43.659654170274734,-38.62400033026934
-42.43799355626106,-39.09768839776516
-38.70606055855751,-38.972695778310296
-57.80675235390663,-39.15259416252375
-47.56008702516556,-41.01984417885542
-37.04221564531326,-40.5142346188426
-35.60646012425423,-41.15108487606049
-29.02264629304409,-40.79826124161482
-33.50460596382618,-39.70688856393099
-35.036026895046234,-40.03825025856495
-30.686438411474228,-38.740928682684896
-53.93962866067886,-39.89109219312668
-31.81850728392601,-39.202336865663526
-59.583864480257034,-39.38004807829857
-48.33758985996246,-39.45779836177826
-53.85021707415581,-41.13859850466251
-52.78672608733177,-42.85662510097027
-28.955548003315926,-42.84991527199745
-29.014272272586823,-42.400881902873515
-34.34409096837044,-42.331688310205934
-29.637839823961258,-42.22682845145464
-44.15327367186546,-41.2481929525733
-28.11223778128624,-40.87756600230932
-52.55092108249664,-40.174271662533286
-32.487378150224686,-38.589250491559504
-54.87199944257736,-38.69142872840166
-28.751165464520454,-36.28787266612053
-32.448850482702255,-36.63720291405916
-35.63815572857857,-37.299591259658335
-41.09349398314953,-37.974531561136246
-44.8769890666008,-39.4984464854002
-54.53415101766586,-40.53653421998024
-30.818218261003494,-40.807132267951964
-54.36929923295975,-40.98897008299828
-43.91345003247261,-42.131577271223065
-31.106017738580704,-39.754979100823405
-34.92697452008724,-40.372560006380084
-30.466774687170982,-40.17435242682696
-31.083313077688217,-39.718868161737916
-34.08496329188347,-39.018015092611314
-29.134973630309105,-37.44381354898214
-30.69717524945736,-35.06011597216129
-33.398846372962,-35.31817878335714
-34.2140946239233,-33.302658322453496
-29.875860288739204,-31.898899348080157
-49.57264032959938,-33.745561607182026
-39.09342749416828,-34.16220690459013
-27.767524555325508,-33.89228189140558
-52.27368402481079,-36.01131898611784
-46.38916087150574,-37.24173874408007
-50.19752496480942,-39.3479938775301
-31.788719713687897,-39.45714832395315
-31.98306331038475,-39.31557001769543
-30.436777278780937,-38.93783828318119
-34.33425261080265,-39.38367751538753
-54.31921038031578,-39.858334520459174
-53.663313925266266,-41.315323163568976
-30.84511211514473,-41.6230819195509
-27.933370053768158,-39.189050522446635
-31.444231152534485,-37.694557550549504
-46.499063938856125,-37.32471144795418
-55.66739472746849,-39.71257894933224
-54.520790070295334,-41.9663516253233
-53.42287594079971,-44.26496149152517
-60.512382328510284,-46.88277446329594
-30.432113245129585,-44.494064749777316
-29.178166329860687,-42.04554999023676
-53.62126225233078,-44.32316500395537
-43.660997316241264,-45.89592773020267
-34.78830122947693,-46.23033473789692
-55.925717145204544,-47.17300005853176
-34.636731922626495,-45.06993377804756
-34.856385976076126,-43.10349336862564
-49.0227572619915,-42.66348150074482
-43.280713349580765,-40.94031460285187
-27.78073374927044,-40.67517665326595
-31.811083421111107,-40.93846836239099
-32.47837568819523,-38.82417970597744
-55.47128650546074,-40.00520862489939
-49.151609137654305,-41.44153941571712
-54.610421508550644,-41.310009852051735
-53.35201707482338,-43.18153836727142
-47.72636678814888,-44.4685364484787
-33.875277638435364,-42.95378848612309
-32.30907802283764,-41.85662495344877
-34.05653640627861,-42.48420521914959
-37.14489109814167,-43.017585986852644
-29.975492656230927,-42.76729768365622
-28.869150549173355,-40.10708408802748
-49.780322670936584,-40.169955441355704
-47.36968493461609,-39.44588178396225
-33.74603405594826,-37.485283482074735
-52.799107670784,-37.99255757033825
-47.56331720948219,-39.36136152744293
-46.84737890958786,-40.81519161611796
-30.282920867204666,-40.43783006221056
-44.95164427161217,-41.21850537955761
-35.297774493694305,-41.750733563303946
-51.2349768280983,-43.98731619119644
-46.064935475587845,-43.615777471661566
-29.201056718826294,-41.79891465008259
-55.04993915557861,-43.92930516004562
-29.812139108777046,-41.63060830384493
-32.22281098365784,-40.096557681262496
-30.117005854845047,-38.423520375788215
-52.59937587380409,-40.65516587644815
-52.70786687731743,-41.43078813701868
-31.468103379011154,-41.04782102555036
-46.75803279876709,-40.600126622617246
-55.69349983334541,-41.562983058393
-31.53184747695923,-41.796062134206295
-25.432242065668106,-38.834292425215246
-34.733924597501755,-39.32647097408771
-29.45360265672207,-39.049550141394135
-37.63747787475586,-39.80159734338522
-46.52786186337471,-39.194445942342284
-45.485353261232376,-38.47219458073378
-36.8762703537941,-39.01301127821207
-35.73580648005009,-37.91078864634037
-46.756597340106964,-37.017098397016525
-46.69065549969673,-38.532979199290274
-50.0139966905117,-40.99115466177464
-51.87353557348251,-42.70511575937271
-33.091777324676514,-43.068933226168156
-32.03525057435036,-42.508710496127605
-33.714907720685005,-41.22741508185864
-52.380867689847946,-41.916966524720195
-30.287159875035286,-41.25805547684431
-29.610630184412003,-40.6455378472805
-35.45045185089111,-39.514923298358916
-33.302344620227814,-38.17609221041202
-56.99522200226784,-38.874214741587636
-46.29683569073677,-38.31654475331307
-30.984142512083054,-38.10578127205372
-28.09040765464306,-37.71129698008299
-29.795705497264862,-37.319376757740976
-51.70352318882942,-37.25164230763912
-38.87895007431507,-38.1108213275671
-45.68353393673897,-39.718111702799796
-30.596998795866966,-39.23276639729738
-33.97484686970711,-39.30001662224531
-54.09605836868286,-39.010100258886816
-32.95062509179115,-37.67547919899225
-49.51786017417908,-39.528850965201855
-32.12013575434685,-39.931823775172234
-36.752063512802124,-40.62745957672596
-27.54547242820263,-38.21165450066328
-29.549766570329666,-37.27873615026474
-53.07605308294296,-38.01798806488514
-55.26400411128998,-40.48468859642744
-47.32589614391327,-41.819793523848055
-50.134815603494644,-41.42366924732924
-34.36120890080929,-41.56472762823105
-38.60340294241905,-40.473281905055046
-46.58350881934166,-41.919619211554526
-43.27120837569237,-42.57153369784355
-35.52330331504345,-43.369316786527634
-36.148249730467796,-44.02916510254145
-50.74314844608307,-43.79587463885546
-34.89413724839687,-41.75888795256615
-55.134463638067245,-42.53974470198155
-31.55253128707409,-40.681516270339486
-35.20841400325298,-40.76623678058386
-29.340678066015244,-39.83996429294348
-46.978130519390106,-39.879426462948324
-30.45657278597355,-38.59796290397644
-29.399863719940186,-37.98561894446611
-31.750458389520645,-37.5458398103714
-38.14282323420048,-36.28580728918314
-39.43732327222824,-36.74012589156628
-34.78179393708706,-34.70485892146826
-50.43658763170242,-36.59326455593109
-31.76441317796707,-36.2488644734025
-31.746147647500038,-36.48941143155098
-52.28759178519249,-37.02035755813122
-45.58372065424919,-38.53307234495878
-44.06887277960777,-39.99997325092554
-29.450312212109566,-39.76995863318443
-37.886539503932,-39.74433026015758
-33.309455171227455,-39.13154345005751
-36.93001690506935,-39.34636574685574
-50.52122935652733,-39.35482991933823
-25.762696593999863,-38.754658260941504
-29.25389374792576,-38.50543287098408
-78.90724989771843,-41.16739868223667
-34.40378864109516,-40.049405480921266
-27.283207312226295,-38.37083893418312
-32.9833994358778,-38.72414765655994
-49.85844603180885,-39.92133830934763
-54.21408796310425,-42.011801588535306
-31.2526565939188,-41.44406555742025
-56.05554810166359,-41.99749743193388
-32.57087019085884,-42.678314791619776
-53.388099789619446,-45.091735395789144
-32.525267362594604,-40.453537142276765
-33.86589463055134,-40.399747741222384
-26.85064522922039,-40.356491532921794
-57.986218720674515,-42.85677346140146
-43.321695521473885,-42.203098410367964
-43.63341110944748,-41.145030725002286
-31.698916256427765,-41.189656691253184
-32.36776554584503,-38.82087843567133
-55.42185094952583,-41.10597651153803
-48.31951114535332,-40.59911764711141
-32.14999881386757,-40.56159079223871
-57.082832127809525,-42.88328454196453
-32.152880415320396,-43.41350806057453
-50.063877552747726,-42.62127394378185
-60.84523323178291,-44.373627714812756
-52.63346827030182,-45.27363343089819
-27.529389709234238,-44.856680776178834
-59.83039200305939,-47.60294342190027
-40.98108488321304,-46.15886681526899
-54.88892117142677,-46.81580781787634
-55.373557925224304,-49.138163729012014
-33.91109327971935,-46.820989844203
-33.17481018602848,-46.923182821273805
-58.02657234668732,-47.71945230066776
-34.100651040673256,-45.044994081556794
-34.99789381027222,-43.28143663555384
-43.58793252706528,-44.88729091733694
-39.50233747065067,-42.85448546409607
-40.58783482015133,-42.8151604577899
-33.076343685388565,-40.633902709186074
-31.799939393997192,-38.27654085606336
-54.8111352622509,-40.36654505431652
-48.27414056658745,-41.876478092372416
-51.043121844530106,-41.178133042156695
-27.633771643042564,-40.531445102393626
-28.603578090667725,-39.892013530433175
-41.8110032081604,-39.71432059854269
-26.73003053665161,-38.437089905142784
-48.527572840452194,-39.23106370717287
-43.8728167116642,-40.310711009800436
-54.264161080121994,-42.55713317841291
-49.12665769457817,-41.98868542164564
-28.435301914811134,-40.00480155646801
-47.14447861909866,-39.61493723392486
-51.31644582748413,-41.983204652369025
-34.41677178442478,-42.56452402174473
-32.2438358515501,-41.6078072860837
-52.066887468099594,-44.141492979228495
-29.257163763046265,-42.214452071487905
-37.14214666187763,-41.54138506650925
-52.13290870189667,-41.32825982868671
-46.97516578435898,-41.113110637664796
-51.570043951272964,-43.42658484131098
-34.1127622872591,-42.12341320812702
-54.57767626643181,-42.44953625202179
-52.27913981676102,-44.235773055255414
-33.693414121866226,-44.380730882287025
-30.22493079304695,-42.19653521478176
-32.75393019616604,-42.54621185809374
-41.09006293118,-42.94100348502398
-53.47415006160736,-43.07512762099505
-40.21356883645058,-42.39896792620421
-37.18195781111717,-40.96015931218862
-28.22724114358425,-40.37160719782114
-30.743517145514488,-37.98819128572941
-28.653002306818962,-35.6255775347352
-51.34238842129707,-37.39047496467829
-30.0532735735178,-37.37330924272537
-36.56092797219753,-37.754009020328525
-54.171402871608734,-39.062143014371394
-52.02055433392525,-38.91678344160319
-35.75223323702812,-38.47064988166094
-38.79106663167477,-38.6315607637167
-49.73098635673523,-40.78193528503179
-30.243586465716362,-40.73194221705198
-51.19620934128761,-42.986262920498845
-38.35405305027962,-41.6874293833971
-34.0592150837183,-42.088023534417154
-30.63986012339592,-41.49591674953699
-29.882673650979996,-39.067043827474116
-53.00643128156662,-39.16563152223826
-56.44120818376541,-41.234529016911985
-55.01205214858055,-42.85662756860256
-37.73177191615105,-41.656706124544144
-33.39816629886627,-41.972164107859136
-34.211221769452095,-40.273665350675586
-48.691909462213516,-41.307450991868976
-32.94434882700443,-41.195964366197586
-27.251995742321014,-40.857177928090096
-32.708052054047585,-41.139715768396854
-54.034449100494385,-41.242517550289634
-44.13896897435188,-40.01229362934828
-32.73671206831932,-37.78475962132215
-32.70384132862091,-37.28196656256914
-31.732789263129234,-37.115428858995436
-38.57119658589363,-37.551426340639594
-32.748071521520615,-35.9570425465703
-31.81929439306259,-35.844537103176116
-33.42684671282768,-36.462022200226784
-27.37247233092785,-35.92846422791481
-40.69269172847271,-34.59428849071264
-28.664962008595467,-33.046887794137
-29.85659357905388,-32.758875945210455
-40.61828629672527,-33.55032044202089
-50.63760915398598,-35.44080243110657
-28.96040441095829,-34.479723213613035
-43.655570298433304,-35.5704730913043
-44.35013294219971,-36.82355694621801
-54.19187071919441,-38.90005934685469
-34.01550701260567,-39.56436281502247
-45.15523758530617,-40.01061740070581
-33.167106077075005,-40.46083180755377
-53.0435653924942,-42.7795289888978
-31.336577475070953,-41.85135810673237
-51.22734799981117,-41.91033199131489
-15.956660598516464,-40.60995761007071
-48.62675189971924,-41.1070757701993
-39.6886505484581,-40.64092753082514
-46.903380036354065,-39.9120784625411
-30.617657333612442,-39.572293494641784
-28.92421382665634,-37.949191118776795
-34.047563686966896,-38.037236879765985
-40.977503672242165,-36.83063070774078
-45.211213767528534,-38.21809433698654
-29.183325365185738,-36.013692073524
-33.22144417464733,-37.74017043113709
-28.52255591750145,-35.72975083291531
-46.57588070631027,-36.41847384870052
-55.289367616176605,-37.257072606682776
-49.77855169773102,-39.173162043094635
-48.48288252949715,-41.12902891337872
-32.72140009701252,-40.99641255438328
-48.400040686130524,-41.73866625577212
-51.855336874723434,-42.4030785664916
-27.354356035590172,-42.22018163353205
-44.78529381752014,-43.37656659781933
-54.202629417181015,-45.94457394778728
-40.04660114645958,-45.29164599180221
-31.09126791357994,-42.87183602154255
-54.76316770911217,-43.37029762268067
-48.392997443675995,-43.361309114098546
-53.07544672489166,-45.396713776886465
-33.1096433699131,-43.86767404526472
-24.869012892246246,-41.169041647017
-54.057619363069534,-43.83936797976494
-35.325314939022064,-42.89337009191513
-51.05083641409874,-42.5781907916069
-28.781416073441505,-41.4516722843051
-29.572533696889877,-41.29979886263609
-37.0885745882988,-39.53233955055475
-30.953225076198578,-37.78836231380701
-33.330163940787315,-35.813834035396575
-28.282617449760437,-35.33113144338131
-33.559638291597366,-36.200193983316424
-54.83223992586136,-36.277656039595605
-29.054304540157318,-35.65055499970913
-27.90814532339573,-33.33628589063883
-50.23026642203331,-35.481170925498006
-30.27228306233883,-35.5511458620429
-44.157864689826965,-36.25807487219572
-33.34725469350815,-36.49747783392668
-57.16436159610748,-38.88089759945869
-44.158872559666634,-40.46852311044931
-49.30838277935982,-42.04339755922556
-47.28884795308113,-41.28905836194754
-33.31882993876934,-41.71551090180874
-47.071121245622635,-43.63180849403143
-37.011552184820175,-42.30993707031011
-29.169259250164032,-42.19963468909263
-53.69086393713951,-43.15293461382389
-53.36755675077438,-45.154964819550514
-44.93615931272507,-43.93214459121227
-52.882597386837006,-44.80451707392931
-41.69397982954979,-44.043076778948304
-32.268169447779655,-42.54100892841816
-34.341749742627144,-42.64330090880394
-45.81394240260124,-42.5175830245018
-46.628511160612106,-43.479278922080994
-46.680970937013626,-45.230450090765956
-49.7360857129097,-44.83497226834297
-31.87780475616455,-42.68599706888199
-47.91214084625244,-42.983595222234726
-78.70320826768875,-45.5656563103199
-43.111307859420776,-45.707389113307
-35.30974730849266,-46.0115468993783
-27.530036598443985,-45.33037558495998
-29.945633336901665,-43.74354467839002
-56.904763132333755,-44.771169875562194
-50.01897805929184,-45.104970587790014
-52.31057193875313,-45.362419210374355
-49.97037550806999,-47.1716762855649
-35.137499406933784,-45.894212141633034
-47.10834491252899,-42.734725806117055
-33.799149960279465,-41.80351001620293
-30.523242205381393,-41.3248595058918
-51.565470695495605,-43.72840291559696
-28.471168413758278,-43.58095642328262
-44.740325689315796,-42.36451267898083
-53.88752356171608,-42.75136722922325
-41.39036665856838,-41.659346701204775
-42.78120198845863,-40.940429349243644
-29.092764034867287,-40.33595581203699
-35.36648207902908,-39.161769528687
-46.721305668354034,-40.45398509949446
-27.926455229520798,-40.1943064019084
-51.45085468888283,-40.18284480124712
-30.39183159172535,-40.37491111904383
-50.375705659389496,-40.938449116051196
-29.61167472600937,-38.51086423248053
-30.430971533060074,-37.414924719929694
-46.27410903573036,-37.76421542465687
-33.03427968919277,-38.15836699008942
-51.40019488334656,-39.761738270521164
-30.84175981581211,-38.17378368526697
-32.00415015220642,-38.58155317753553
-43.67366974055767,-37.80383468270302
-28.111360996961594,-37.575787623226645
-39.942897975444794,-36.53250685483217
-53.75956839323044,-38.94729622155428
-51.60752645134926,-41.064951713383195
-34.30282028019428,-39.86782283782959
-31.212049201130867,-39.6855997890234
-47.24436256289482,-39.27001655697823
-54.30372095108032,-41.61621267050505
-28.493830770254135,-41.265180732309815
-42.82447275519371,-41.18026103377342
-33.48925094306469,-41.71805002838373
-52.32990109920502,-42.956750340759754
-29.043125316500664,-40.48510603308678
-38.90919369459152,-39.215272757411
-31.791370645165443,-38.96412779390812
-32.87807750701904,-39.130730624496934
-46.78286716341972,-39.08458108454943
-30.399614721536636,-36.69417046159506
-42.8817238509655,-38.13295976966619
-52.692148983478546,-39.11972739249468
-57.45823812484741,-41.51662611067295
-46.11211118102074,-40.89484711885452
-36.99886067211628,-41.69042065441609
-33.267698124051094,-41.12627109736204
-31.80990371108055,-41.12812440395355
-34.47642461955547,-41.287959115207194
-45.42853459715843,-41.152525858581065
-36.39792746305466,-41.75235713273287
-29.77468539774418,-40.44165328741074
-55.14476019144058,-40.68691440820694
-36.85621790587902,-38.6267123863101
-49.30826038122177,-38.946327306330204
-42.659205600619316,-39.51236179918051
-36.13550278544426,-39.79914226531982
-45.3331119120121,-41.15146308541298
-34.7084716707468,-41.17466779053211
-33.40573385357857,-39.972387716174126
-49.89709323644638,-41.3223042935133
-50.99371826648712,-43.44420758038759
-30.55358788371086,-40.98509034961462
-53.15473213791847,-42.61494177281857
-32.740335792303085,-40.9581493139267
-48.61044463515282,-41.553273217380045
-34.31387048959732,-41.37110998779535
-35.89938697218895,-40.42773749381304
-33.16151937842369,-40.273042264580724
-36.54496915638447,-40.586965794861314
-31.581117391586304,-38.75536821037531
-28.166581198573112,-36.47265450358391
-46.17005702853203,-38.03430141806602
-49.83171319961548,-37.701999524235724
-32.616423949599266,-37.689608339965346
-55.464657336473465,-38.37502961009741
-31.509816393256187,-38.094624200463294
-33.83783334493637,-37.88846883773804
-33.47881519794464,-37.92019841969013
-31.991386339068413,-37.464840137958525
-31.374540761113167,-37.444182474911216
-30.50758448243141,-37.678282803297044
-34.220077112317085,-36.483284811675546
-50.03298506140709,-36.50341199785471
-45.349892377853394,-37.776758840680124
-30.079122856259346,-35.23820539265871
-33.24966925382614,-35.4121906787157
-27.91960722208023,-34.82036806643009
-34.00625978410244,-34.87311252504587
-29.941874846816063,-34.66816137582064
-36.733396887779236,-35.20404698848724
-32.43741299211979,-35.39702983945608
-49.121220380067825,-36.88714416623115
-56.283305794000626,-37.51217623949051
-48.16120317578316,-37.793307319283485
-51.23927843570709,-39.90932287722826
-51.33645290136337,-41.71800124198198
-32.879223719239235,-42.21396289169788
-32.870278134942055,-42.10036472678185
-46.079177767038345,-43.71409501880407
-34.0477215051651,-43.44552748054266
-28.904298439621925,-43.09221602529287
-51.45950102806091,-43.32604409009218
-51.203170746564865,-42.81803058534861
-52.2901816368103,-43.23092843145132
-28.94705843925476,-41.001706431806085
-54.65597593784332,-41.33365873545408
-50.70291718840599,-43.11602808237076
-49.29415309429169,-44.75841557830572
-45.24359089136124,-44.67485689073801
-34.054090082645416,-44.67549374848604
-34.583399802446365,-45.24340388476848
-33.60140837728977,-43.45759461969137
-34.337976679205894,-41.77107521295547
-34.52163150906563,-39.994220200181005
-33.80697554349899,-40.48021191060543
-40.917059406638145,-39.10632025748491
-54.311964213848114,-39.46722496002913
-42.58322477340698,-38.79613212794065
-31.11874347925186,-37.38364738672972
-43.61016175150871,-38.339254553616044
-28.2036309838295,-37.70127767175436
-50.081082195043564,-39.34924505352974
-36.29786579310894,-39.545233964920044
-49.53087195754051,-41.04615800976753
-33.398182928562164,-41.00527874827385
-36.023054763674736,-40.51587828397751
-58.84589999914169,-40.969271862506865
-33.6672919690609,-40.07767858207226
-32.73783902823925,-40.239588136970994
-45.27716997265816,-40.40628895908594
-46.06835612654686,-42.19276147335768
-52.366544395685196,-42.42130769342184
-49.451824337244034,-43.73670354783535
-31.86955513060093,-41.970571865141395
-33.813835710287094,-42.012137143313886
-29.159647405147552,-41.32579640746117
-48.61492130160332,-40.30269853770733
-43.78252883255482,-41.31422222405672
-50.71667322516441,-43.11210564374924
-31.279785364866257,-41.71236718297005
-57.2013119161129,-42.82566276192665
-47.94596242904663,-42.38360456526279
